id,nazwa
2783,Buśko-Kluj Sp. z o.o. Sp.k.
2784,Gabinety Zdonek-Kala Sp.j.
2785,Gabinety Pesta-Dyszy s.c.
2786,FPUH Satora-Kożuszek i syn s.c.
2787,Fundacja Materek i syn s.c.
2788,Stowarzyszenie Matla-Kędziorek Sp. z o.o. Sp.k.
2789,Spółdzielnia Gonsior Sp. z o.o.
2790,FPUH Cywka-Kubasiewicz S.A.
2791,Kowala Sp.j.
2792,FPUH Mały-Trybała Sp.k.
2793,Sumera Sp. z o.o. Sp.k.
2794,Spółdzielnia Majdak-Kośnik Sp. z o.o.
2795,Stowarzyszenie Wasilewicz Sp. z o.o. Sp.k.
2796,Fundacja Małyszka i syn s.c.
2797,Gładka-Feluś Sp.k.
2798,FPUH Wdowczyk
2799,FPUH Kruś S.A.
2800,Roskosz Sp.j.
2801,PPUH Dorociak-Kopczyk S.A.
2802,PPUH Wąsiewicz
2803,Stowarzyszenie Głownia-Bak i syn s.c.
2804,Grupa Zmuda
2805,Gabinety Dziuban S.A.
2806,Kwapień-Neubauer Sp. z o.o.
2807,Grupa Litwińczuk
2808,Sopata-Noculak Sp.j.
2809,FPUH Durlik s.c.
2810,Grupa Kleinschmidt-Sereda Sp. z o.o.
2811,FPUH Mydlak
2812,Fundacja Przybyś-Janisz Sp. z o.o. Sp.k.
2813,Szlufik-Ogłaza Sp.k.
2814,Kalarus Sp. z o.o.
2815,Cymbała-Broś Sp. z o.o.
2816,Grzegorzak-Mirończuk Sp.k.
2817,Kwapis-Obarzanek i syn s.c.
2818,Spółdzielnia Janoszka Sp. z o.o.
2819,Kuncewicz S.A.
2820,Fundacja Klin-Wołodźko Sp.k.
2821,Kastelik-Kijas s.c.
2822,Fundacja Zubel
2823,Spółdzielnia Jany Sp. z o.o.
2824,Fundacja Przewłoka S.A.
2825,Bąkiewicz-Kozar i syn s.c.
2826,Kurzydło Sp.j.
2827,Galek-Plona Sp. z o.o. Sp.k.
2828,Ryndak-Maraszek s.c.
2829,Wyroślak i syn s.c.
2830,Grupa Letkiewicz
2831,Gabinety Jakóbik-Kawiak Sp.k.
2832,Spółdzielnia Miąsik-Wacławiak Sp. z o.o. Sp.k.
2833,Spółdzielnia Welc S.A.
2834,Wysota i syn s.c.
2835,Stowarzyszenie Sierota-Wziątek Sp.k.
2836,Mysior s.c.
2837,Rembacz Sp. z o.o. Sp.k.
2838,Starek-Rosłon s.c.
2839,Stowarzyszenie Wziątek S.A.
2840,Potaczek Sp.k.
2841,Pleskot-Dobroń s.c.
2842,Gabinety Pich s.c.
2843,Fundacja Waraksa Sp.k.
2844,Stowarzyszenie Kiljan S.A.
2845,Truchel Sp.k.
2846,Stowarzyszenie Dąbal i syn s.c.
2847,PPUH Kurtyka
2848,Skotarek-Szałkiewicz S.A.
2849,Szylar-Kręgiel s.c.
2850,Dziewit Sp. z o.o. Sp.k.
2851,PPUH Kijas-Sulik S.A.
2852,PPUH Dawidczyk
2853,Stowarzyszenie Rzucidło-Opioła Sp. z o.o.
2854,Irzyk-Nastały i syn s.c.
2855,Spółdzielnia Muniak-Laskus Sp.j.
2856,Strzała-Zgoła Sp. z o.o.
2857,Spółdzielnia Gębura
2858,Grupa Danilczuk
2859,Olszyna s.c.
2860,Strzępek Sp.j.
2861,Spółdzielnia Kurc-Stawinoga Sp. z o.o. Sp.k.
2862,PPUH Księżak Sp. z o.o. Sp.k.
2863,Stawowczyk s.c.
2864,PPUH Neubauer Sp. z o.o.
2865,Perlik-Kurzaj Sp.j.
2866,Mytych S.A.
2867,Fijoł i syn s.c.
2868,Gabinety Robaszkiewicz i syn s.c.
2869,Bona-Trojanek Sp. z o.o. Sp.k.
2870,Grupa Opalach Sp. z o.o. Sp.k.
2871,Fura-Maksimowicz S.A.
2872,Krzysztoszek Sp. z o.o.
2873,PPUH Miszkurka
2874,Stowarzyszenie Salwin
2875,Bełza Sp. z o.o. Sp.k.
2876,Gabinety Jeżyk-Bronka S.A.
2877,Duniec-Warych i syn s.c.
2878,Stowarzyszenie Brzykcy Sp. z o.o.
2879,Szeja i syn s.c.
2880,Gabinety Prokopiak-Gumieniak Sp. z o.o.
2881,Gabinety Kutera-Pasieczna S.A.
2882,Grupa Jewuła
2883,Grupa Korpal s.c.
2884,Stowarzyszenie Hojda-Łaskawiec i syn s.c.
2885,FPUH Kowaluk Sp. z o.o. Sp.k.
2886,Gal-Bona s.c.
2887,Buszkiewicz-Wojtyna Sp. z o.o. Sp.k.
2888,Bartocha-Dulas S.A.
2889,Fundacja Policht
2890,Stowarzyszenie Rudzik Sp. z o.o.
2891,Ksel-Składanek i syn s.c.
2892,Makles-Szymańczak Sp. z o.o.
2893,PPUH Rycerz Sp. z o.o. Sp.k.
2894,Rochowiak s.c.
2895,Gabinety Grabias s.c.
2896,Gajownik Sp.j.
2897,Bogumił Sp.k.
2898,Barankiewicz-Olchawa i syn s.c.
2899,Kubowicz i syn s.c.
2900,FPUH Panicz-Trzyna Sp.k.
2901,Gabinety Nalewajek-Glazik Sp. z o.o.
2902,Jerzyk-Doroszuk i syn s.c.
2903,Fundacja Rubin
2904,Stowarzyszenie Araszkiewicz
2905,Drygas-Bartoszak Sp.k.
2906,Trąbka Sp.j.
2907,PPUH Hajdukiewicz s.c.
2908,Fundacja Kohut-Osipiuk s.c.
2909,Buława Sp. z o.o. Sp.k.
2910,Fundacja Ceynowa
2911,Gabinety Wisła S.A.
2912,FPUH Płaneta
2913,PPUH Puc-Zawal Sp.j.
2914,Gabinety Oleśkiewicz Sp. z o.o. Sp.k.
2915,Gabinety Wita
2916,Żołna i syn s.c.
2917,Mućko Sp. z o.o. Sp.k.
2918,Stowarzyszenie Gortat
2919,Starzak i syn s.c.
2920,Grupa Rejek
2921,Spółdzielnia Kręcisz-Niebudek Sp.k.
2922,FPUH Konrad-Gabryelczyk i syn s.c.
2923,Gabinety Reich
2924,Futyma Sp. z o.o. Sp.k.
2925,Fundacja Jędra Sp.k.
2926,Hornik S.A.
2927,Jezior-Owsiany Sp.j.
2928,Stowarzyszenie Kuciel s.c.
2929,FPUH Sobkiewicz-Kosiak i syn s.c.
2930,FPUH Osipiuk
2931,Pokrzywa i syn s.c.
2932,Buś i syn s.c.
2933,Grupa Dybiec-Pasierbek s.c.
2934,Fundacja Sieradzan
2935,Penar-Irla S.A.
2936,Balcewicz-Gajownik S.A.
2937,PPUH Jancewicz-Kadela S.A.
2938,Stowarzyszenie Lenc
2939,Gabinety Fedorczyk Sp. z o.o. Sp.k.
2940,Spółdzielnia Rakus Sp. z o.o. Sp.k.
2941,Spółdzielnia Bacik-Bela S.A.
2942,Tyka-Sierpień Sp. z o.o.
2943,FPUH Supeł
2944,Grupa Mikita
2945,Fundacja Bajak Sp.k.
2946,Gabinety Pawlaczek-Doroba Sp. z o.o.
2947,Gabinety Wyrostek Sp. z o.o.
2948,Gabinety Kuffel-Kłysz S.A.
2949,Gabinety Roczniak-Gierasimiuk Sp.k.
2950,Grupa Zackiewicz-Stypuła Sp.k.
2951,Moj Sp.k.
2952,Goska-Kieca Sp.j.
2953,Stowarzyszenie Czesak
2954,Tyka Sp.k.
2955,Fundacja Ziegler
2956,Spółdzielnia Staniaszek-Barteczko Sp. z o.o. Sp.k.
2957,Maszczyk s.c.
2958,Fundacja Ziarek S.A.
2959,Gabinety Kwapis i syn s.c.
2960,Fundacja Gietka Sp.k.
2961,Spółdzielnia Martynowicz
2962,Gębura Sp.j.
2963,Stempin-Gryka Sp.j.
2964,Gabinety Maruszczak-Kłosiewicz Sp.k.
2965,Spółdzielnia Drgas
2966,Kamyszek-Laszuk Sp.j.
2967,Fundacja Stebel-Pracz i syn s.c.
2968,Stowarzyszenie Bok-Kulczak Sp. z o.o. Sp.k.
2969,Rejniak-Ośka Sp. z o.o.
2970,Gabinety Narożna
2971,Drwięga Sp. z o.o. Sp.k.
2972,Gabinety Kruszka s.c.
2973,Spółdzielnia Golczyk
2974,Gabinety Sporysz
2975,Gabinety Rusiniak-Ficoń S.A.
2976,Gabinety Piestrzeniewicz Sp. z o.o.
2977,PPUH Kuder
2978,Fundacja Domińczak
2979,Fundacja Jakóbiak
2980,Czura-Łachut S.A.
2981,Wojciech-Ślebioda i syn s.c.
2982,PPUH Grygo Sp.j.
2983,Ciesielczyk Sp.j.
2984,Gabinety Zawiasa
2985,Grupa Szyc-Bielas Sp.j.
2986,Gabinety Kopytko
2987,Bojarczuk Sp. z o.o. Sp.k.
2988,Fundacja Borak s.c.
2989,Szlęk-Romankiewicz Sp.k.
2990,Fundacja Szuta Sp.k.
2991,Grupa Jeske-Olbrych Sp.k.
2992,Ważna s.c.
2993,Nikel Sp. z o.o.
2994,PPUH Abramczuk
2995,Grzelec S.A.
2996,Grupa Kajak-Karmelita Sp. z o.o. Sp.k.
2997,Korpal S.A.
2998,Szuta-Kruszona Sp. z o.o. Sp.k.
2999,Szczypek-Furgała Sp. z o.o. Sp.k.
3000,Kalarus s.c.
3001,Rychert i syn s.c.
3002,Niedojadło i syn s.c.
3003,PPUH Jakubiuk-Zmyślony s.c.
3004,PPUH Musiała S.A.
3005,Grupa Kik-Pyda s.c.
3006,Spółdzielnia Dulewicz-Kajdas Sp.j.
3007,Gabinety Świć
3008,Maćczak-Kaliciak Sp. z o.o. Sp.k.
3009,Leoniak-Wypiór S.A.
3010,Fundacja Świątkiewicz
3011,Sulik-Janke Sp.j.
3012,Kafel s.c.
3013,Pniak Sp. z o.o.
3014,Grupa Gustaw-Reichel Sp.k.
3015,Gabinety Mikosz S.A.
3016,Stowarzyszenie Frydrychowicz-Bździuch Sp. z o.o. Sp.k.
3017,Kwasek s.c.
3018,Gabinety Joniak
3019,Gogol-Bartuś S.A.
3020,Gabinety Kłoczko Sp.j.
3021,Trzepizur Sp.j.
3022,Waloszczyk s.c.
3023,FPUH Baka-Dąbrówka Sp. z o.o. Sp.k.
3024,Konat-Rudyk i syn s.c.
3025,Szumny Sp.k.
3026,Gabinety Rajman-Michalczak Sp. z o.o. Sp.k.
3027,Mateusiak Sp.j.
3028,Spółdzielnia Obuchowicz-Wojaczek Sp.k.
3029,Gabinety Naumiuk Sp.k.
3030,Stowarzyszenie Trepka
3031,Lepianka s.c.
3032,FPUH Dukat Sp.k.
3033,Grupa Koczara S.A.
3034,Uss-Szpara i syn s.c.
3035,Fundacja Kasperczak-Bek Sp. z o.o.
3036,PPUH Starek
3037,Łukasz-Wudarczyk i syn s.c.
3038,PPUH Pitura Sp.j.
3039,Sady S.A.
3040,Grupa Świstek
3041,Janczarek S.A.
3042,Fundacja Osica S.A.
3043,Stowarzyszenie Burkiewicz
3044,Kajak Sp. z o.o.
3045,Tadla Sp.k.
3046,Antoń i syn s.c.
3047,Gabinety Meler-Maszota i syn s.c.
3048,Fundacja Eckert Sp. z o.o.
3049,Bulak Sp. z o.o.
3050,PPUH Janc Sp. z o.o.
3051,Chmielak Sp. z o.o.
3052,Fundacja Osial-Glaza Sp. z o.o.
3053,Barszczak-Szywała S.A.
3054,PPUH Durlik-Rykała s.c.
3055,Lukas i syn s.c.
3056,Grupa Błażejak Sp. z o.o. Sp.k.
3057,Klos-Pyszny Sp.j.
3058,Grupa Walasik
3059,Fundacja Jaźwiec
3060,Wajdzik i syn s.c.
3061,Drewnik-Kotala Sp.k.
3062,PPUH Nowrot S.A.
3063,Spółdzielnia Korda
3064,Gabinety Szykuła-Bandyk Sp. z o.o.
3065,FPUH Kozar-Gruchot Sp. z o.o. Sp.k.
3066,Botor s.c.
3067,FPUH Dułak
3068,Stowarzyszenie Kolanek
3069,Dering Sp. z o.o.
3070,Jamroży-Kucab Sp.k.
3071,Fundacja Jarczak
3072,Stosio Sp. z o.o.
3073,Fundacja Rolak
3074,Fundacja Wawrzynek-Mazanek S.A.
3075,Gabinety Dankiewicz S.A.
3076,Parus-Motak s.c.
3077,Fundacja Ziegert Sp.k.
3078,FPUH Pałac-Mostek s.c.
3079,FPUH Pachuta-Rorat Sp.j.
3080,Gabinety Mieloch
3081,Urynowicz-Mroczko Sp.k.
3082,Kuczak-Kochman S.A.
3083,Gabinety Damian Sp. z o.o.
3084,Gula-Skoneczna i syn s.c.
3085,Stowarzyszenie Mazik Sp.j.
3086,Sito-Albin i syn s.c.
3087,Fundacja Ostafin-Myszak Sp. z o.o. Sp.k.
3088,PPUH Szkatuła
3089,Porzucek Sp.k.
3090,Gabinety Janowiak-Pyda Sp. z o.o.
3091,FPUH Kazior Sp. z o.o.
3092,Lepianka s.c.
3093,PPUH Burza-Nicewicz Sp.j.
3094,Cop Sp. z o.o. Sp.k.
3095,Spółdzielnia Kosidło
3096,Stowarzyszenie Ziemann
3097,Sady Sp.k.
3098,Gabinety Pych-Mamcarz S.A.
3099,Dulas Sp.k.
3100,Spółdzielnia Palus Sp. z o.o. Sp.k.
3101,Parkitny Sp.j.
3102,Gabinety Przekop
3103,Kość Sp. z o.o. Sp.k.
3104,Misior i syn s.c.
3105,Grupa Sadłocha-Rozmiarek Sp.k.
3106,Fundacja Nowrot Sp. z o.o. Sp.k.
3107,Fundacja Citko-Czerner Sp.k.
3108,Gałaj Sp. z o.o.
3109,Grupa Matura-Myga Sp.k.
3110,Sąsiadek-Jarosik s.c.
3111,Olesiejuk S.A.
3112,Stowarzyszenie Piekart-Kubasiewicz s.c.
3113,Jaremek-Worach s.c.
3114,Stowarzyszenie Zdonek s.c.
3115,Galos-Koleśnik Sp.j.
3116,FPUH Cybul-Skrobot Sp.k.
3117,Ludwin i syn s.c.
3118,Płaneta i syn s.c.
3119,Herok-Kwinta Sp.k.
3120,Kuryłowicz-Sygut Sp.k.
3121,Fundacja Kołak-Cygal Sp. z o.o. Sp.k.
3122,Spółdzielnia Miotke
3123,PPUH Juras-Sadłocha Sp.k.
3124,Fundacja Gruchot-Sadoch Sp.k.
3125,Stowarzyszenie Chruszcz-Gumieniak s.c.
3126,Nagel i syn s.c.
3127,Spółdzielnia Filak-Kazberuk Sp. z o.o. Sp.k.
3128,Gmur i syn s.c.
3129,Stowarzyszenie Mućka-Kloch Sp. z o.o.
3130,Fundacja Suchojad-Świć Sp.k.
3131,Moneta-Krzyk Sp.j.
3132,Szyda-Syldatk Sp.k.
3133,Stowarzyszenie Dorna i syn s.c.
3134,Grupa Miksza s.c.
3135,Grupa Jakimiak Sp. z o.o. Sp.k.
3136,Brodowicz s.c.
3137,Fundacja Maraszek-Ficoń s.c.
3138,Fundacja Trochim s.c.
3139,Stowarzyszenie Hamerla
3140,Gabinety Legutko Sp. z o.o. Sp.k.
3141,Gabinety Kożuszek S.A.
3142,Grupa Jeka Sp.k.
3143,Albin-Frącz Sp. z o.o. Sp.k.
3144,Gołofit Sp. z o.o.
3145,PPUH Szatko Sp. z o.o.
3146,Grupa Forma
3147,PPUH Żołądkiewicz-Pawlos Sp.k.
3148,PPUH Cąkała s.c.
3149,Waloszczyk Sp. z o.o. Sp.k.
3150,Gabinety Łukowicz Sp. z o.o.
3151,Maraszek-Kuran S.A.
3152,Molek Sp.k.
3153,Stowarzyszenie Skonieczka i syn s.c.
3154,Smardz Sp. z o.o. Sp.k.
3155,Mila i syn s.c.
3156,Gabinety Pitala-Berek Sp. z o.o. Sp.k.
3157,Kossak-Piątkiewicz Sp. z o.o. Sp.k.
3158,Bernatek i syn s.c.
3159,Hass Sp. z o.o.
3160,FPUH Kozdra
3161,PPUH Rapa-Sankiewicz Sp. z o.o. Sp.k.
3162,Frankowicz-Kalinka Sp.k.
3163,FPUH Moczko
3164,Sporysz-Kosidło Sp. z o.o. Sp.k.
3165,Gabinety Kotala-Panasiewicz i syn s.c.
3166,Podkowa i syn s.c.
3167,Chochół-Łaciak Sp.j.
3168,Fac i syn s.c.
3169,Spółdzielnia Gumuła
3170,Żyto-Kuzior i syn s.c.
3171,PPUH Zieniewicz Sp. z o.o.
3172,Frydel-Gabrych Sp. z o.o.
3173,Kawulok-Freitag i syn s.c.
3174,Mendak Sp. z o.o. Sp.k.
3175,Kozdrój-Miąsko Sp.j.
3176,Stranc s.c.
3177,Rasała-Lew S.A.
3178,Spółdzielnia Młotek-Lato S.A.
3179,Fundacja Jaremek-Ciarka s.c.
3180,Maras S.A.
3181,Darłak-Pacholczak Sp. z o.o.
3182,Kuliberda-Skubała i syn s.c.
3183,Kubieniec Sp.j.
3184,Spółdzielnia Urynowicz-Hrabia i syn s.c.
3185,FPUH Pociask-Szumiec Sp. z o.o. Sp.k.
3186,Fundacja Miękina
3187,PPUH Niewiara-Jerzyk i syn s.c.
3188,Stowarzyszenie Żugaj S.A.
3189,Głowiak-Hutyra Sp.k.
3190,Stowarzyszenie Czubaj Sp.k.
3191,Spółdzielnia Kwarciak-Kościuszko Sp.j.
3192,Sasak-Mętel s.c.
3193,FPUH Witko-Orawiec Sp. z o.o. Sp.k.
3194,Zaczyk-Majos S.A.
3195,Stanisławek Sp. z o.o. Sp.k.
3196,Marat-Jodko S.A.
3197,Woronko i syn s.c.
3198,FPUH Pastor-Topa Sp. z o.o. Sp.k.
3199,FPUH Sałuda S.A.
3200,Gabinety Kołsut
3201,Zyga-Podsiedlik Sp. z o.o. Sp.k.
3202,PPUH Matejczuk-Zackiewicz Sp. z o.o. Sp.k.
3203,PPUH Brygoła Sp.j.
3204,Heinrich-Kołton i syn s.c.
3205,Gabinety Basaj-Łakota S.A.
3206,Litewka s.c.
3207,PPUH Pleśniak
3208,PPUH Ragan i syn s.c.
3209,Fras s.c.
3210,Fundacja Buszta Sp. z o.o.
3211,Majzner Sp.j.
3212,Dzieża s.c.
3213,FPUH Kawala-Matyjas Sp.j.
3214,Spółdzielnia Banak
3215,FPUH Cegła Sp.j.
3216,Supernak Sp.j.
3217,Armata Sp.j.
3218,PPUH Cichos Sp.j.
3219,Drobek-Kryza Sp. z o.o. Sp.k.
3220,Cis s.c.
3221,FPUH Krzyśków
3222,Lesik-Ziarnik S.A.
3223,PPUH Kruś-Beker Sp.j.
3224,Gabinety Gajcy Sp. z o.o. Sp.k.
3225,Spółdzielnia Gogola i syn s.c.
3226,Fundacja Bancerz-Smagacz Sp. z o.o.
3227,PPUH Rduch-Starostka Sp. z o.o.
3228,Stowarzyszenie Siekierka
3229,Spółdzielnia Jeżyk
3230,FPUH Roskosz
3231,Korzeniak-Karnas i syn s.c.
3232,Sobków-Policht S.A.
3233,Spółdzielnia Pyszny-Płocharczyk S.A.
3234,Duczek S.A.
3235,Fundacja Gabryszak-Staręga Sp.j.
3236,Spółdzielnia Kapuścik
3237,FPUH Bereś S.A.
3238,FPUH Korta-Strojna Sp. z o.o. Sp.k.
3239,Peszko i syn s.c.
3240,Grupa Nieborak-Waloszczyk Sp. z o.o. Sp.k.
3241,Gabinety Chatys Sp. z o.o.
3242,Fundacja Kapka-Moj s.c.
3243,Gabinety Saternus
3244,Okraska s.c.
3245,Gabinety Wyskiel
3246,Gabinety Miękina-Cichowlas i syn s.c.
3247,Stowarzyszenie Szmajda
3248,Grupa Pasztaleniec-Bondaruk i syn s.c.
3249,Stowarzyszenie Morgała
3250,Gabinety Klyta-Kaszkowiak Sp.j.
3251,FPUH Kidawa
3252,Stowarzyszenie Słoń-Borysiewicz i syn s.c.
3253,Gill Sp. z o.o. Sp.k.
3254,Grupa Wyrwich-Wyrobek Sp. z o.o. Sp.k.
3255,Fundacja Hutyra-Sroga S.A.
3256,FPUH Dąbrowicz Sp. z o.o. Sp.k.
3257,Spółdzielnia Tłuczek S.A.
3258,Łukasz-Swacha Sp.k.
3259,Spółdzielnia Wziątek
3260,PPUH Józefczak Sp. z o.o.
3261,Zastawny-Kiełbik i syn s.c.
3262,PPUH Marcińczyk
3263,Stowarzyszenie Jodko
3264,Grupa Nagórka
3265,Gabinety Walenciak-Musiała s.c.
3266,Spółdzielnia Trąbka i syn s.c.
3267,PPUH Melcer
3268,PPUH Ochnik-Pachołek Sp.j.
3269,Mycek-Ogonek s.c.
3270,Budrewicz-Kubiaczyk Sp. z o.o. Sp.k.
3271,PPUH Fras-Gasz Sp. z o.o.
3272,Olszowa s.c.
3273,Zarzeczna Sp.j.
3274,Spółdzielnia Kuciel Sp. z o.o. Sp.k.
3275,Doroszuk Sp.k.
3276,Stowarzyszenie Nowotnik
3277,Stowarzyszenie Tomaszuk Sp.k.
3278,Dej-Pastuła S.A.
3279,Wawszczyk S.A.
3280,Gabinety Skomra Sp.k.
3281,Grupa Przewoźniak-Troć Sp. z o.o. Sp.k.
3282,Gałaj Sp. z o.o. Sp.k.
3283,Kalarus-Bukowiec Sp. z o.o.
3284,Peda-Zygmuntowicz S.A.
3285,Grupa Kaja
3286,Spółdzielnia Świt i syn s.c.
3287,Spółdzielnia Jaremek-Gryciuk Sp.k.
3288,Kluj Sp. z o.o.
3289,Smagacz-Kossak Sp.j.
3290,Kuran-Zugaj S.A.
3291,Kościukiewicz Sp. z o.o.
3292,Fundacja Cetera S.A.
3293,Czosnyka i syn s.c.
3294,Fundacja Mysior Sp. z o.o. Sp.k.
3295,Paczos i syn s.c.
3296,Wojtalewicz-Troka s.c.
3297,Kloch Sp. z o.o. Sp.k.
3298,FPUH Fydrych-Czupryna Sp. z o.o.
3299,Stowarzyszenie Mitoraj-Konrad S.A.
3300,Malcharek Sp.k.
3301,Albin-Myk S.A.
3302,Stowarzyszenie Mordal-Dziewit i syn s.c.
3303,Stowarzyszenie Kiełbus
3304,FPUH Wypchło
3305,Fundacja Wyrostek
3306,Fundacja Kniaź-Darłak i syn s.c.
3307,Mizak-Pastuszko Sp.k.
3308,Fundacja Chlebda
3309,Kolarz-Frankowicz Sp. z o.o.
3310,Rzońca-Mielke Sp. z o.o.
3311,Liss i syn s.c.
3312,PPUH Krzywoń-Dybał Sp. z o.o.
3313,Spółdzielnia Fal-Sojda Sp. z o.o. Sp.k.
3314,Wypchło-Wocial Sp. z o.o. Sp.k.
3315,Spółdzielnia Cetera
3316,Smagała-Iwańczyk Sp. z o.o. Sp.k.
3317,Kochel Sp.k.
3318,PPUH Ciemięga
3319,Fundacja Brzeźniak-Henke Sp. z o.o. Sp.k.
3320,Gabinety Toczko-Myrcha s.c.
3321,Spółdzielnia Bejger s.c.
3322,Grupa Sieradzan-Grotek s.c.
3323,Gabinety Komperda Sp.k.
3324,PPUH Byzdra S.A.
3325,Stowarzyszenie Kacperczyk
3326,Linkiewicz Sp. z o.o.
3327,Dziczek-Gapys Sp.j.
3328,Grupa Zybura Sp.k.
3329,Gabinety Melaniuk-Korbel Sp. z o.o. Sp.k.
3330,Fundacja Trzop i syn s.c.
3331,Zubel-Wojtiuk Sp.k.
3332,Spółdzielnia Zubel-Makar s.c.
3333,Stowarzyszenie Lament-Skoneczna i syn s.c.
3334,Gabinety Wlaźlak-Pasiak s.c.
3335,Fundacja Ceran-Pilich Sp. z o.o.
3336,Gabinety Osipowicz Sp. z o.o. Sp.k.
3337,Chudoba-Luberda s.c.
3338,Spółdzielnia Księżyk S.A.
3339,Gabinety Gumienna-Drgas Sp.k.
3340,Dorobek-Machniak Sp.j.
3341,Fundacja Gieroń-Kolarz Sp.j.
3342,Kozdroń-Szczechowicz Sp.k.
3343,Grupa Drewniok S.A.
3344,FPUH Zgoła Sp. z o.o.
3345,FPUH Protasiuk-Ficner Sp.k.
3346,Stowarzyszenie Grygorowicz Sp.k.
3347,Gabinety Kubisz-Kawulok Sp.k.
3348,Ławniczek i syn s.c.
3349,Spółdzielnia Kotala
3350,FPUH Trzepizur
3351,Gabinety Rohde-Orwat Sp. z o.o. Sp.k.
3352,Gamoń Sp. z o.o. Sp.k.
3353,Kloch-Małż Sp.k.
3354,Spółdzielnia Stojak Sp.j.
3355,Stoch-Makosz Sp.j.
3356,Kuk i syn s.c.
3357,Borejko-Jama Sp. z o.o. Sp.k.
3358,Fundacja Ryszkiewicz Sp. z o.o. Sp.k.
3359,Giers S.A.
3360,Myszor Sp. z o.o. Sp.k.
3361,Grupa Warczak-Apanowicz Sp.k.
3362,Olszowa Sp. z o.o. Sp.k.
3363,PPUH Gregorczuk Sp.k.
3364,Powązka Sp.j.
3365,Kuliberda-Pasieczna i syn s.c.
3366,Grupa Żmija-Mikus Sp.k.
3367,Bryda Sp.j.
3368,FPUH Baś i syn s.c.
3369,Madera-Kolanek S.A.
3370,Stowarzyszenie Leszczyk
3371,Chwedoruk-Kazana Sp. z o.o. Sp.k.
3372,Gabinety Marat Sp.j.
3373,Gabinety Drywa Sp.j.
3374,Panicz Sp. z o.o.
3375,Spółdzielnia Fijoł
3376,Spółdzielnia Swacha Sp.k.
3377,Jachna-Okła s.c.
3378,Fundacja Wojewódka-Guźniczak i syn s.c.
3379,Reimann Sp. z o.o.
3380,PPUH Hajduga
3381,Grupa Zastawny
3382,Gabinety Grzela
3383,Gwizdek-Tyka Sp.j.
3384,Płaneta Sp.j.
3385,Spółdzielnia Sysło Sp. z o.o.
3386,Koleśnik Sp.k.
3387,Spółdzielnia Lula-Koleśnik S.A.
3388,Stowarzyszenie Wojewódka-Trepczyk Sp. z o.o.
3389,FPUH Sobel-Gąszczak Sp. z o.o.
3390,Fundacja Kurtyka-Uliasz Sp. z o.o.
3391,PPUH Kazimierczyk
3392,Herba s.c.
3393,FPUH Fedorczyk
3394,Nasiadka S.A.
3395,Gabinety Gajdzik Sp.j.
3396,Wawrzynowicz-Grupa i syn s.c.
3397,Spółdzielnia Wójcikiewicz-Młyńczyk Sp. z o.o. Sp.k.
3398,Hallmann-Kozdrój i syn s.c.
3399,Gemza i syn s.c.
3400,Poniedziałek-Miechowicz Sp. z o.o. Sp.k.
3401,Fundacja Darul Sp.k.
3402,Spółdzielnia Langa
3403,Gabinety Czupryna Sp. z o.o.
3404,Wasil s.c.
3405,Stempniak-Kiełbus Sp. z o.o. Sp.k.
3406,FPUH Baszak Sp. z o.o. Sp.k.
3407,Dobroń-Łęgowik Sp. z o.o. Sp.k.
3408,Fundacja Zygmuntowicz
3409,FPUH Łaszcz i syn s.c.
3410,Witoń-Radko Sp.j.
3411,Starostka i syn s.c.
3412,PPUH Niedojadło-Młyńczyk Sp.k.
3413,PPUH Ruszel-Kurnik s.c.
3414,Gawliczek i syn s.c.
3415,Stowarzyszenie Jędra i syn s.c.
3416,PPUH Skotarek-Pazik S.A.
3417,Tyniec-Rohde i syn s.c.
3418,Spółdzielnia Kwoka
3419,Muniak s.c.
3420,Gabinety Handzel
3421,Frydrychowicz-Andryszczyk Sp.j.
3422,Walus-Waloch S.A.
3423,Gabinety Głowienka
3424,FPUH Wlaźlak-Glenc i syn s.c.
3425,Stoltman i syn s.c.
3426,Fundacja Jasionek s.c.
3427,Styrna-Wośko Sp.k.
3428,PPUH Fijak-Stuglik Sp.k.
3429,FPUH Łasica-Pietrus s.c.
3430,Fundacja Kulis s.c.
3431,PPUH Dycha-Kordys Sp. z o.o.
3432,Grupa Mycek-Kral s.c.
3433,Kik-Dorociak Sp.k.
3434,Kozica-Majdak Sp.j.
3435,Gabinety Potaczek-Bronka Sp.j.
3436,Oleszczak Sp. z o.o.
3437,Spółdzielnia Nyk
3438,Szałata S.A.
3439,Gorzelańczyk Sp.k.
3440,FPUH Boguś Sp.k.
3441,Fundacja Oleszko-Sommerfeld Sp. z o.o.
3442,Fundacja Wawrzyn-Frost Sp. z o.o. Sp.k.
3443,Gabinety Tyniec
3444,Fundacja Kapuścik-Madziar Sp. z o.o.
3445,Galica Sp. z o.o. Sp.k.
3446,Wawrzonek Sp. z o.o. Sp.k.
3447,Brygoła-Turlej Sp.k.
3448,Zyzik-Furga Sp. z o.o. Sp.k.
3449,FPUH Czapiga-Zaczyk Sp.k.
3450,Maszczyk Sp.j.
3451,Fundacja Omiotek-Oczkowicz S.A.
3452,Markiel i syn s.c.
3453,Sporysz-Stelmasiak S.A.
3454,Fundacja Fiołek Sp. z o.o.
3455,PPUH Wujec
